local_path,adapter_key,intended_split,slice_name,source_url,source_page,license/source_name,sha256,short_reason,width,height,source_kind
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5558708_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5558708.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5558708,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,7679024cb473276dc145edfb3292d2cae952214103bc84be6ccd87c39aec5671,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_5265047_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/5265047.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5265047,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,3823a2c59e9269d8f3025a6ae065de18dcbd58d237a8b530264e14617922a7cf,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,515,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\ood\tomato_leaf_failure_cases\bugwood_1265085_tomato_leaf_failure_cases.jpg,tomato__leaf,ood,tomato_leaf_failure_cases,https://bugwoodcloud.org/images/768x512/1265085.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1265085,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,e2cfde46b84f86828cf1967cc8cdd23fe4a63822f4eadbf0e369c550281ec8d2,Tomato leaf unsupported disease or hard failure case from Bugwood; reserved as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__leaf\oe\unsupported_same_crop\bugwood_5266020_unsupported_same_crop.jpg,tomato__leaf,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5266020.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5266020,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,b6cc3a9428abf22389f9d02afd5fb45e9597d943f31febc5b6e6ad47996d3545,Separate tomato leaf unsupported disease image from Bugwood for auxiliary OE.,768,502,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5543247_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5543247.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5543247,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,2317a75c1b97ffe38555fdcf7e2e3e77d11779085aa81341697498ed3653b239,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5076083_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5076083.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5076083,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,e5305ad46aa6994eb48dd6eace4fc8a169f73ddda2b60cdb29b95f392d79d874,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,523,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5475186_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5475186.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5475186,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,abf9a15e57b44d281b0f9c97b732df65393f48f21f605522c04033c6dbf8772a,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5475187_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5475187.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5475187,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,a50db3d2d71ffd2f600f3a6980c91019b90924be7e5fcbc192aa9b436c17eeba,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5402929_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5402929.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5402929,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,865cd27c2b834f78b69bcbec46d2bf560a7cbc1f14dab64f77d369e23d8e6429,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,530,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5475190_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5475190.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5475190,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,1ba0f09190a1ece4f96423dd7f0a6c0a87ed390de48e08ecd206b4d1653e3887,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_5333075_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/5333075.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5333075,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,c75b49f6cea83b159724c259d4a6c283194843b29746b9e724a28137cd8b174f,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,504,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_1436107_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/1436107.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1436107,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,a5017e403219649dbc390b63d21db1df8761dc0438a825eadf02bbebafad6895,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_1573604_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/1573604.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1573604,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,5076285eeb85bcce317bfc2d8ea9da786f23ea480636c578f183e62f9cfe7367,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",767,519,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\tomato__fruit\ood\tomato_fruit_failure_cases\bugwood_1243100_tomato_fruit_failure_cases.jpg,tomato__fruit,ood,tomato_fruit_failure_cases,https://bugwoodcloud.org/images/768x512/1243100.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1243100,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,4ff499d51543894c2f5f87d47ee203a9f38ae134464bdac703dbbcd491c0aaae,"Tomato fruit unsupported disease, pest, or abiotic damage image from Bugwood; final OOD evidence candidate.",768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__fruit\ood\strawberry_fruit_unknowns\bugwood_5630937_strawberry_fruit_unknowns.jpg,strawberry__fruit,ood,strawberry_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5630937.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5630937,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,e910bfc67ce05e6b9468b2c5a6e80b76d7c39ac75d2eefed23328558bf705ed8,Strawberry fruit unsupported rot or anthracnose image from Bugwood; held out as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__fruit\ood\strawberry_fruit_unknowns\bugwood_5605474_strawberry_fruit_unknowns.jpg,strawberry__fruit,ood,strawberry_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5605474.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5605474,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,1a6ca8e05c346ca76b537110a10d80f519e992d88c7d50f39ff8423593dc37e5,Strawberry fruit unsupported rot or anthracnose image from Bugwood; held out as OOD.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__fruit\ood\strawberry_fruit_unknowns\bugwood_5605487_strawberry_fruit_unknowns.jpg,strawberry__fruit,ood,strawberry_fruit_unknowns,https://bugwoodcloud.org/images/768x512/5605487.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5605487,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,0ca92ee9f05a3c80a1abb76e4e9da70aa5f8991bbe379a771020401b678dcf33,Strawberry fruit unsupported rot or anthracnose image from Bugwood; held out as OOD.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__fruit\oe\unsupported_same_crop\bugwood_5618244_unsupported_same_crop.jpg,strawberry__fruit,oe,unsupported_same_crop,https://bugwoodcloud.org/images/768x512/5618244.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5618244,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,b1fb3d5ace7454a862ccb50c96581c9c6bc9cbe3fee7e3668a9d026fe3395ab9,Separate strawberry fruit/plant unsupported disease candidate for auxiliary OE.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_1573009_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/1573009.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1573009,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,5650ab59c042622e7e98a186faa41413d7df5d595d739067708c8fde2fa41b52,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,780,522,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_5543241_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/5543241.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5543241,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,9642cce05b3cc2fdad95977fe92cc26e447e7375e3ef9c82e91d4ca5ef35a4c8,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_5369108_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/5369108.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5369108,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,c95823a936b979075956cd855eb48e03766e78acf294cbcd99026dd9c641758b,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,767,575,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_5505623_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/5505623.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5505623,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,2a36c16c38fefe7983a8268a961714a85cdd1d35f76744d2052648d4859079a5,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,768,579,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_1436090_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/1436090.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1436090,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,21bd732936d27a5ce2fe5a70b39a6237192cc5cecb78c0dd1f08f23e269f8470,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,768,512,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_1496539_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/1496539.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=1496539,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,4efcba4adeb96fdfda0e68045226d2e5d2c613e6148f6e21023766b3f93a5302,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,799,533,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_5369114_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/5369114.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5369114,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,b0eccbc5428809e4333c538ea3939ed4946ff3f58c704c5e4bfd12b5a40dc2f5,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\strawberry__leaf\ood\strawberry_leaf_unsupported\bugwood_5369115_strawberry_leaf_unsupported.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://bugwoodcloud.org/images/768x512/5369115.jpg,https://www.invasive.org/browse/detail.cfm?imgnum=5369115,Bugwood/Invasive.org source page; review exact page license before publication; Bugwood/Invasive.org,68e9363d32b85d7fe2e3c47d55c54bea03e800af06385ce86ac4390c8462b96a,Clean unsupported strawberry leaf disease image from Bugwood for low-priority OOD staging.,768,576,bugwood
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\commons_File_American_grape_growing_and_wine_making_1880_14598291909_.jpg.jpg,grape__fruit,oe,unsupported_same_crop,https://upload.wikimedia.org/wikipedia/commons/f/f8/American_grape_growing_and_wine_making_%281880%29_%2814598291909%29.jpg,https://commons.wikimedia.org/wiki/File:American_grape_growing_and_wine_making_(1880)_(14598291909).jpg,Wikimedia Commons; No restrictions; Wikimedia Commons; Internet Archive Book Images,f25a9fb927047da033da0e977144f0aab5f5afca6bd2d5e8509b271a23fcf8f1,Wikimedia grape fruit/cluster disease or damage near-ID auxiliary negative.,3504,2178,wikimedia_commons
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\commons_File_American_grape_growing_and_wine_making_1880_14782597254_.jpg.jpg,grape__fruit,oe,unsupported_same_crop,https://upload.wikimedia.org/wikipedia/commons/6/61/American_grape_growing_and_wine_making_%281880%29_%2814782597254%29.jpg,https://commons.wikimedia.org/wiki/File:American_grape_growing_and_wine_making_(1880)_(14782597254).jpg,Wikimedia Commons; No restrictions; Wikimedia Commons; Internet Archive Book Images,14039989c071a0bd2dcbb3b6b303ef86df789037562f8bf70c7d68f7a01da1dd,Wikimedia grape fruit/cluster disease or damage near-ID auxiliary negative.,2178,3513,wikimedia_commons
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\commons_File_Descriptive_and_illustrated_catalogue_of_fruit_and_ornamental_trees_shrubs_plants_190.jpg,grape__fruit,oe,unsupported_same_crop,https://upload.wikimedia.org/wikipedia/commons/9/9f/Descriptive_and_illustrated_catalogue_of_fruit_and_ornamental_trees%2C_shrubs%2C_plants_%281900%29_%2820371617880%29.jpg,"https://commons.wikimedia.org/wiki/File:Descriptive_and_illustrated_catalogue_of_fruit_and_ornamental_trees,_shrubs,_plants_(1900)_(20371617880).jpg","Wikimedia Commons; No restrictions; Wikimedia Commons; William &amp; Bernardin;
Williams, Lewis;

Henry G. Gilbert Nursery and Seed Trade Catalog Collection",dc9d2ab8ee95cd4d549e272720a37a4faee0750002df135a33e4468a784bc7ae,Wikimedia grape fruit/cluster disease or damage near-ID auxiliary negative.,1824,3324,wikimedia_commons
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__fruit\oe\unsupported_same_crop\commons_File_UncinulaNecatorOnGrapes.jpg.jpg,grape__fruit,oe,unsupported_same_crop,https://upload.wikimedia.org/wikipedia/commons/9/9b/UncinulaNecatorOnGrapes.jpg,https://commons.wikimedia.org/wiki/File:UncinulaNecatorOnGrapes.jpg,Wikimedia Commons; CC BY-SA 3.0; Wikimedia Commons,d66801457e1e3137866fc0b6ee2297f6e083575facdc2781fcae0bfb983452ce,Wikimedia grape fruit disease near-ID auxiliary negative.,2592,1944,wikimedia_commons
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates\grape__leaf\ood\grape_leaf_failure_cases\commons_File_Grape_leaf_showing_galls_from_Phylloxera.jpg.jpg,grape__leaf,ood,grape_leaf_failure_cases,https://upload.wikimedia.org/wikipedia/commons/e/ee/Grape_leaf_showing_galls_from_Phylloxera.jpg,https://commons.wikimedia.org/wiki/File:Grape_leaf_showing_galls_from_Phylloxera.jpg,Wikimedia Commons; CC BY 2.0; Wikimedia Commons; cathdrwg,cd1785b96718fa27c8d80d75827440b242b17efb213004de550464db2a435b3f,Wikimedia grape leaf phylloxera/damage held-out unknown.,2592,3888,wikimedia_commons
