local_path,adapter_key,intended_split,slice_name,source_url,source_page,license/source_name,sha256,short_reason,width,height,source_kind
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\apricot__leaf\oe\prunus_leaf_aux_negatives\plantvillage_3f4666d6-a48f-4d9b-8c02-92fe0b81b3c7_Rutg._Bact.S_2136.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Peach___Bacterial_spot/3f4666d6-a48f-4d9b-8c02-92fe0b81b3c7___Rutg._Bact.S%202136.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,a29f145a0d209f98d68cd86e6665dd35432a6d4ecf4f838326236897448e3f91,PlantVillage Prunus leaf disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\apricot__leaf\oe\prunus_leaf_aux_negatives\plantvillage_60d2611b-515f-4f0b-8be5-adced3aa00ab_Rutg._Bact.S_1560.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Peach___Bacterial_spot/60d2611b-515f-4f0b-8be5-adced3aa00ab___Rutg._Bact.S%201560.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,821b737fad7123534ea47068228fe50c42aa43162d11774f6b07334bbec56840,PlantVillage Prunus leaf disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\apricot__leaf\oe\prunus_leaf_aux_negatives\plantvillage_804724bb-d93f-42a2-bc21-f6da32f37e6d_Rutg._Bact.S_2124.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Peach___Bacterial_spot/804724bb-d93f-42a2-bc21-f6da32f37e6d___Rutg._Bact.S%202124.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,cdbaf0653f59f77555a58f87dd0dbe4f32c265c29fb4b497fc6e9172f4177113,PlantVillage Prunus leaf disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\apricot__leaf\oe\prunus_leaf_aux_negatives\plantvillage_9de75cf1-80f7-4504-af09-f9273db8c9c1_Rut._Bact.S_0971.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Peach___Bacterial_spot/9de75cf1-80f7-4504-af09-f9273db8c9c1___Rut._Bact.S%200971.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,31425cafe495e2099c8c64bda218105f3b05753670b0a3aae352c614912bdbb1,PlantVillage Prunus leaf disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\apricot__leaf\oe\prunus_leaf_aux_negatives\plantvillage_bc9590c3-1b7c-4381-a8af-2406a9b709c4_Rut._Bact.S_0820.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Peach___Bacterial_spot/bc9590c3-1b7c-4381-a8af-2406a9b709c4___Rut._Bact.S%200820.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,c001dcb0ff04ba61f9c71ceaf3c0f9f5353189f91b485d573845d2605cd82b6e,PlantVillage Prunus leaf disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\apricot__leaf\oe\prunus_leaf_aux_negatives\plantvillage_d8f35a3a-a6e4-4fcb-a6c5-64e9c48142f0_Rut._Bact.S_3434.jpg,apricot__leaf,oe,prunus_leaf_aux_negatives,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Peach___Bacterial_spot/d8f35a3a-a6e4-4fcb-a6c5-64e9c48142f0___Rut._Bact.S%203434.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,025a53ac41c7f3af6616d8780afb0ed5fa4d8113f7ecca9e7fb05deb305d0491,PlantVillage Prunus leaf disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_100_4542.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/100_4542.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,72c75980f6677adf049fd73f7477f115f6f9bb4413af3c990b463bec7e34b31b,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,2160,1440,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,c372a1a71f5d8996219706bcc7292c2d31b3c7f9d33355d263796d485b838f28,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,667,500,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_OLU13.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/OLU13.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,9c8fbdb81510b79049a683be5847f89230d6bf95652bf522c457c4ded8e8da7e,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,6000,4000,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_image233.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/image233.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,c6fda790793239ba5152a415048798d509adb15ddf9771f084a44140a6da2de1,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,250,188,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_leafmoldtomato2.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/leafmoldtomato2.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,c72cb1ebb3b5047db238ddc6c35095369e52b8bec6e29b8ada46c9857d647136,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,800,600,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_tomato_leaf-mold_03_zoom.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/tomato_leaf-mold_03_zoom.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,e37afd49edf2f6a70bf55a45be0f75ee25b70c6fffa100267a462fd5799be82a,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,900,675,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_8.--Virus-Damaged-foliage-at-top-versus-healthy_-non-infected-bottom-foliage.jpg,tomato__leaf,oe,unsupported_same_crop,"https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20yellow%20virus/8.--Virus-Damaged-foliage-at-top-versus-healthy,-non-infected-bottom-foliage.jpg",https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,53d5c75b04b56f8852808dfce8556265b7c953a4dfd4d3e83386eda11dc56352,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,1800,1200,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_TYLCV-tomate-DB-445-171.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20yellow%20virus/TYLCV-tomate-DB-445-171.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,1df143e60d645a7a1f017109b8f84a526b836da487e20e6a16a0d7380790500c,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,700,520,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_role-of-whitefly-in-plant-virus-transmission-by-pmanikandan-25-638.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20yellow%20virus/role-of-whitefly-in-plant-virus-transmission-by-pmanikandan-25-638.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,339cec25b986ee2d1011e5d43973fa76faff72ea79390f2f2c99a5e7cd8aff1f,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,638,479,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_tomato-yellow-leaf-curl-virus-tylcv_950983.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20yellow%20virus/tomato-yellow-leaf-curl-virus-tylcv_950983.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,896a8b284a31abc62262b27358a3f2ca85035dfa65a3c1166e518c6225e28086,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,620,273,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_DSC02246.JPG.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20mosaic%20virus/DSC02246.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,bc3741e6d58a1d2307f0ae9f862c1d87869b94cf08b5d63f59ba8c167e416723,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,1600,1200,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantdoc_mosaic_virus_tomato.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20mosaic%20virus/mosaic_virus_tomato.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,5c9cd76a47e305764bb424422af97a22a797e01c1dd47be4c8452b809568217f,PlantDoc tomato leaf unsupported disease auxiliary negative for OE.,756,575,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_00694db7-3327-45e0-b4da-a8bb7ab6a4b7_Crnl_L.Mold_6923.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Leaf_Mold/00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold%206923.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,e990bbce6ceab77e1f1e607470cd5e3f0b4f6f220c28090b5e6c6386bf729818,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_8cd36896-f066-47f4-a965-d5bf0c58f954_Crnl_L.Mold_7042.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Leaf_Mold/8cd36896-f066-47f4-a965-d5bf0c58f954___Crnl_L.Mold%207042.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,be0ab4a5e81aceded15293596fe19e9dc9e6a6a499cbe1fe5d14e2c31d684ad8,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_0223bec0-2d13-42aa-b653-3aa3ee502b85_YLCV_GCREC_2507.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Tomato_Yellow_Leaf_Curl_Virus/0223bec0-2d13-42aa-b653-3aa3ee502b85___YLCV_GCREC%202507.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,3103d47fa1b00180a132d3e6bfb322df2e31396c2d941f241ac8b129806759ff,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_193f32a3-11a4-4d39-a88c-a1bc44e61d66_UF.GRC_YLCV_Lab_02863.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Tomato_Yellow_Leaf_Curl_Virus/193f32a3-11a4-4d39-a88c-a1bc44e61d66___UF.GRC_YLCV_Lab%2002863.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,c5f3d76b731edf67afaa27371db7996c9396a6ac0d493503b58ad80f8bed0a1f,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_3039dc2b-b7a3-4b48-bae9-3a917ab4ec00_YLCV_NREC_2423.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Tomato_Yellow_Leaf_Curl_Virus/3039dc2b-b7a3-4b48-bae9-3a917ab4ec00___YLCV_NREC%202423.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,feec2e53285684fe23816613f3ce10f7a7f370a3ea24d9d137187b253111a801,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_4759193c-2492-4e0b-8d02-1f047cb1792d_UF.GRC_YLCV_Lab_02934.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Tomato_Yellow_Leaf_Curl_Virus/4759193c-2492-4e0b-8d02-1f047cb1792d___UF.GRC_YLCV_Lab%2002934.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,7c5f2376607770baebfe8d61ae95407211f5fb9f11e5bd2301a822f4ffa5393a,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_5f30574a-e6e1-416b-aa31-4990f4a27748_YLCV_NREC_2046.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Tomato_Yellow_Leaf_Curl_Virus/5f30574a-e6e1-416b-aa31-4990f4a27748___YLCV_NREC%202046.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,d1e94039dca68aadeab4450412cacca8d29ed869bcb570329eddcf6874bfdf34,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\tomato__leaf\oe\unsupported_same_crop\plantvillage_7656252f-8a0a-4e98-af75-b28de427afe2_YLCV_NREC_2344.jpg,tomato__leaf,oe,unsupported_same_crop,https://raw.githubusercontent.com/gabrieldgf4/PlantVillage-Dataset/master/Tomato___Tomato_Yellow_Leaf_Curl_Virus/7656252f-8a0a-4e98-af75-b28de427afe2___YLCV_NREC%202344.JPG,https://github.com/gabrieldgf4/PlantVillage-Dataset,PlantVillage-Dataset GitHub mirror; review repository license before publication; PlantVillage-Dataset GitHub mirror,9d4c045c87c8cdd217e24938810fd27826cd22c81234fb9f71f176ea6853af53,PlantVillage tomato leaf unsupported disease auxiliary negative for OE.,256,256,plantvillage
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_0008003-strawberry-leaf-veiner-large.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/0008003-strawberry-leaf-veiner-large.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,a0f77fcf84e0da79ff976d7b9cfab74fcdc2016b415501c715d059154be8a09d,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1280,1280,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_41.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/41.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,813f928dfd046e83f061fbfa4d8ff7164b9275d18b37676ead08d1042c1c6e6a,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1024,709,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_IMG_1309.JPG.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/IMG_1309.JPG.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,353afcd9f634d2de30f524eb70c90eddf15020d95a3219b981e0e73fd3df0b83,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1600,1200,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_Leaves-of-Strawberries.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/Leaves-of-Strawberries.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,bc4626133adb9eeb42af636c455406824c3bd902584598129fd9479640c48150,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1500,1280,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_depositphotos_3121648-Strawberry-leaf.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/depositphotos_3121648-Strawberry-leaf.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,537bb9ebfcb24a63b997d8f378c98ae9f9c5c633b70cc61882d12344ffafc8bf,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1024,909,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_dew-on-a-leaf-stock-image-1226834.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/dew-on-a-leaf-stock-image-1226834.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,34b9fb6932fbb9aa4b4d7d3f002cae3b59be712ee3f3f1bfa3da3d850d09bf02,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,870,1392,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_green-strawberry-leaf-isolated-white-single-background-78801856.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/green-strawberry-leaf-isolated-white-single-background-78801856.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,df889df94f5e1c119f36c79d1b1fe075d061b892fee7396a54e3bbecdde7ac83,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1300,1102,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_single-green-strawberry-leaf-isolated-white-12750533.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/single-green-strawberry-leaf-isolated-white-12750533.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,9d5798dc91f9d981434633681343325813442ad2b81d835bf7af08c802376406,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1300,1010,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_stock-photo-strawberry-leaves-collection-isolated-on-white-163409792.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/stock-photo-strawberry-leaves-collection-isolated-on-white-163409792.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,aa78172618080fe4116028b61f715659a89202735d064e0741c20f29e4b96a43,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,450,470,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_strawberry-leaf-stock-image-3663564.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/strawberry-leaf-stock-image-3663564.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,ba1e066d81b337bdde184da8ded874995c632a82bc45a3c4d0fac528a4fd5bd6,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1300,1011,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_strawberry-plant-leaves-strawberry-red-spots-on-strawberry-plant-leaves.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Strawberry%20leaf/strawberry-plant-leaves-strawberry-red-spots-on-strawberry-plant-leaves.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,d5fff27d0f1633c97bb1dc1b51cfe1b001a077de36f8eda91815e27ac7b6d4d2,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1024,682,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__fruit\oe\unsupported_same_crop\plantdoc_strawberry-leaf--stock-photo-1431216.jpg,strawberry__fruit,oe,unsupported_same_crop,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Strawberry%20leaf/strawberry-leaf--stock-photo-1431216.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,ac39eaaff4daf86624c422a748fb6c13999d43b9c93c6e2aa107f247ac5549b3,PlantDoc strawberry plant disease auxiliary negative when fruit-specific provenance is sparse.,1300,1248,plantdoc
data\internet_image_candidates\20260520_targeted_quality_ood_oe_candidates_v2\strawberry__leaf\ood\strawberry_leaf_unsupported\plantdoc_strawberry-leaf-22360816.jpg,strawberry__leaf,ood,strawberry_leaf_unsupported,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Strawberry%20leaf/strawberry-leaf-22360816.jpg,https://github.com/pratikkayal/PlantDoc-Dataset,PlantDoc-Dataset GitHub; review repository license before publication; PlantDoc-Dataset GitHub,264491808bde0e7acb43314c72b6b9508170df33448655755bcc0fd27ea18015,PlantDoc strawberry leaf unsupported disease held out for low-priority OOD.,1300,1185,plantdoc
