image_id,source,resolved_image,expected_target,expected_crop,expected_part,expected_class,corrected_crop,corrected_part,corrected_class,prototype_target,prototype_class_label,predicted_crop,predicted_part,predicted_disease,prototype_similarity,prototype_margin,reconcile_reason,failure_bucket,pass_fail,review_decision,prototype_quality,adapter_training_quality,review_notes
demo_011,staged_external:docs/demo_assets/m2_full_image_set/images/demo_011_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_011_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry__fruit,strawberry_anthracnose_fruit,strawberry,leaf,,0.67776831,0.08317506,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_070,staged_external:docs/demo_assets/m2_full_image_set/images/demo_070_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_070_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry,fruit,strawberry_anthracnose_fruit,strawberry__fruit,strawberry_anthracnose_fruit,strawberry,leaf,,0.72515683,0.13699611,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_075,staged_external:docs/demo_assets/m2_full_image_set/images/demo_075_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_075_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_powdery_mildew_fruit,strawberry,leaf,,0.64412162,0.05169827,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_076,staged_external:docs/demo_assets/m2_full_image_set/images/demo_076_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_076_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.6494529,0.09260191,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_077,staged_external:docs/demo_assets/m2_full_image_set/images/demo_077_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_077_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.6202982,0.05391398,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_078,staged_external:docs/demo_assets/m2_full_image_set/images/demo_078_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_078_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry,fruit,strawberry_gray_mold_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.60829777,0.06952212,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_310,staged_external:docs/demo_assets/m2_full_image_set/images/demo_310_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_310_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_powdery_mildew_fruit,strawberry,fruit,strawberry_powdery_mildew_fruit,strawberry__fruit,strawberry_gray_mold_fruit,strawberry,leaf,,0.62319621,0.06115288,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_323,staged_external:docs/demo_assets/m2_full_image_set/images/demo_323_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_323_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.65721782,0.08347847,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_324,staged_external:docs/demo_assets/m2_full_image_set/images/demo_324_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_324_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.68851419,0.09601322,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_327,staged_external:docs/demo_assets/m2_full_image_set/images/demo_327_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_327_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.67165852,0.09395894,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_331,staged_external:docs/demo_assets/m2_full_image_set/images/demo_331_strawberry_fruit.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_331_strawberry_fruit.jpg,strawberry__fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry,fruit,strawberry_healthy_fruit,strawberry__fruit,strawberry_healthy_fruit,strawberry,leaf,,0.66415847,0.09903089,part_conflict,router,fail,add_prototype_positive,clean_fruit_positive,deferred_router_only,fruit part-conflict row with same-target prototype evidence; add as clean fruit positive
demo_124,staged_external:docs/demo_assets/m2_full_image_set/images/demo_124_apricot_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_124_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot,leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot__leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot,leaf,,0.65048776,0.07274773,negative_prototype_too_close,router,fail,add_prototype_positive,same_target_exact_class_positive,deferred_router_only,"same-target exact-class row blocked by hard-negative proximity; add as curated positive, not hard negative"
demo_128,staged_external:docs/demo_assets/m2_full_image_set/images/demo_128_apricot_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_128_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot,leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot__leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,plum,unknown,,0.66158226,0.09049044,negative_prototype_too_close,router,fail,add_prototype_positive,same_target_exact_class_positive,deferred_router_only,"same-target exact-class row blocked by hard-negative proximity; add as curated positive, not hard negative"
demo_186,staged_external:docs/demo_assets/m2_full_image_set/images/demo_186_apricot_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_186_apricot_leaf.jpg,apricot__leaf,apricot,leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot,leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,apricot__leaf,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,kiwi,unknown,,0.64409965,0.09581371,negative_prototype_too_close,router,fail,add_prototype_positive,same_target_exact_class_positive,deferred_router_only,"same-target exact-class row blocked by hard-negative proximity; add as curated positive, not hard negative"
demo_033,staged_external:docs/demo_assets/m2_full_image_set/images/demo_033_tomato_leaf.jpg,/content/bitirmeprojesi/docs/demo_assets/m2_full_image_set/images/demo_033_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,tomato,leaf,domates_bacterial_spot_and_speck_yaprak,tomato__leaf,domates_bacterial_spot_and_speck_yaprak,tomato,unknown,,0.63966264,0.05230937,negative_prototype_too_close,router,fail,add_prototype_positive,same_target_exact_class_positive,deferred_router_only,"same-target exact-class row blocked by hard-negative proximity; add as curated positive, not hard negative"
