image_id,expected_target,qc_status,qc_reason,replacement_action,source_path,final_path,sha256,width,height,contrast,expected_class,user_like_bucket,manual_review_note
demo_132,grape__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\grape__leaf\test\üzüm_kav_esca_yaprak\Bağda kav 419.JPG,docs/demo_assets/m2_full_image_set/images/demo_132_grape_leaf.jpg,2964280034444c882198b07f79d659e4b92a740cb129e28b37d354a906f7d513,789,821,27.48,üzüm_kav_esca_yaprak,borderline,
demo_133,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_257.jpg,docs/demo_assets/m2_full_image_set/images/demo_133_strawberry_fruit.jpg,595dd04ea3884d6f4f21351f992800a7698a58d0308e8f9817f8fbfdc4363311,419,419,65.73,strawberry_gray_mold_fruit,clear,
demo_134,strawberry__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__fruit\test\strawberry_gray_mold_fruit\gray_mold_26.jpg,docs/demo_assets/m2_full_image_set/images/demo_134_strawberry_fruit.jpg,95a05fe03d60046a8aebd311eb832ac635eba7700f3a9d6d29c84175c2485713,419,419,48.76,strawberry_gray_mold_fruit,clear,
demo_135,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_yaprak_delen_çil_hastalığı_yaprak_300\557.jpg,docs/demo_assets/m2_full_image_set/images/demo_135_apricot_leaf.jpg,ee8417b3de35a510635d0f195126104e303bccaa16f9e017a0a1edf4ef552dd6,800,1000,39.74,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,clear,
demo_136,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_yaprak_delen_çil_hastalığı_yaprak_300\571.jpg,docs/demo_assets/m2_full_image_set/images/demo_136_apricot_leaf.jpg,49d40e60f5083561afbf194d06e87f70594188aa625f7809f75c1ac99bf6202c,800,1000,37.84,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,clear,
demo_137,unknown_crop,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260520_plantdoc_plantdoc_train_Potato_leaf_early_blight_1200px-Late_blight_on_potato_leaf_2.jpg.jpg,docs/demo_assets/m2_full_image_set/images/demo_137_unknown_crop.jpg,e1df8209b89fd2c1bedbe907188aaca7f165fb7d7b873e3dcaba1cd4e089ae53,1200,753,50.41,unsupported_crop,clear,
demo_138,unknown_crop,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260520_plantdoc_plantdoc_train_Potato_leaf_early_blight_45035_1.jpg.jpg,docs/demo_assets/m2_full_image_set/images/demo_138_unknown_crop.jpg,adaee93874d17252870b7d4a49e8941af36309a0d1889afabd67aaf80fc0a261,1200,750,51.58,unsupported_crop,clear,
demo_139,unknown_crop,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260520_plantdoc_plantdoc_train_Potato_leaf_early_blight_80109626.jpg.jpg,docs/demo_assets/m2_full_image_set/images/demo_139_unknown_crop.jpg,8341af059ffb70b73bebb119a3943d5c96e3ee621437e3cca8b176aa81d563b4,677,700,58.07,unsupported_crop,clear,
demo_140,unknown_crop,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\strawberry__leaf\ood\other_crop_disease\internet_20260520_plantdoc_plantdoc_train_Potato_leaf_early_blight_36-early-blight-concentric-rings.jpg.jpg,docs/demo_assets/m2_full_image_set/images/demo_140_unknown_crop.jpg,3491d3cbff6a350106d4d1bc21766378d5d64825246cb1b416d69795d001042d,675,1013,55.93,unsupported_crop,difficult,
demo_141,non_plant,keep,,rebuilt_from_clean_pool,data\router_eval\negatives\non_plant\strawberry_fruit_ood_final_non_plant_misc\non_plant_misc_image_2_1_06385d582dfb.png,docs/demo_assets/m2_full_image_set/images/demo_141_non_plant.png,06385d582dfb121e84e0861b881e35d2240fa75b41dec8e7cdc765391aa79932,1000,667,73.83,non_plant,difficult,
demo_142,non_plant,keep,,rebuilt_from_clean_pool,.runtime_tmp\m2_nonplant_internet\commons_nonplant_pottingsoiljpg.jpg,docs/demo_assets/m2_full_image_set/images/demo_142_non_plant.jpg,156d24af637921e936cae5cbb2629610294bb5e92a1862ae57703ddbd6f0ec72,567,439,48.45,non_plant,borderline,
demo_143,non_plant,keep,,rebuilt_from_clean_pool,data\router_eval_holdout\negatives\non_plant\tomato_fruit_ood_final_non_plant_misc\takviye_20260514_web_non_plant_misc_beea5202eb5d_beea5202eb5d_beea5202eb5d.jpg,docs/demo_assets/m2_full_image_set/images/demo_143_non_plant.jpg,beea5202eb5d5935e7b7a4c58cc0aa20f037f7cc560f34ec96838f374bc5b918,626,418,20.95,non_plant,clear,
demo_144,non_plant,keep,,rebuilt_from_clean_pool,data\router_eval\negatives\non_plant\strawberry_leaf_ood_final_non_plant_misc\non_plant_misc_depositphotos_390716206_stock_photo_gardening_concept_male_garden_0bd9e0f6a67e.jpg,docs/demo_assets/m2_full_image_set/images/demo_144_non_plant.jpg,0bd9e0f6a67e23174328e17a75e89ce50e87c2d1274610c6b3a9c928c38b0700,600,399,64.93,non_plant,clear,
demo_145,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şarka_virüsü_meyve_230\Şarka Virüsü 81.JPG,docs/demo_assets/m2_full_image_set/images/demo_145_apricot_fruit.jpg,41f6af59acfc706edbc36be069df2b75ad303fd9b017c542b51d1b78b72005c3,444,389,51.98,kayısıda_şarka_virüsü_meyve_230,clear,
demo_146,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şarka_virüsü_meyve_230\Şarka Virüsü 35.JPG,docs/demo_assets/m2_full_image_set/images/demo_146_apricot_fruit.jpg,1b312c8beaf3f3755e838c77c4c213069c1d5cbf701a813f5878cd72dc67759c,485,386,50.73,kayısıda_şarka_virüsü_meyve_230,clear,
demo_147,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şarka_virüsü_meyve_230\Şarka Virüsü 102.JPG,docs/demo_assets/m2_full_image_set/images/demo_147_apricot_fruit.jpg,1a69e7beaf0e4dda060100651e025eb8be84234b7d36f4de637e0280dd212468,375,393,56.88,kayısıda_şarka_virüsü_meyve_230,clear,
demo_148,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şarka_virüsü_meyve_230\Şarka Virüsü 449.JPG,docs/demo_assets/m2_full_image_set/images/demo_148_apricot_fruit.jpg,f28dfab4714d91ff298fed9f88e3fa5129246f10ef6668aa754f0ee725855a7a,434,350,54.46,kayısıda_şarka_virüsü_meyve_230,clear,
demo_149,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şarka_virüsü_meyve_230\Şarka Virüsü 79.JPG,docs/demo_assets/m2_full_image_set/images/demo_149_apricot_fruit.jpg,e0cfefd197ffbc1f258eb7fde3c1839935282c94527b54eec7846bb0772d11cf,350,363,47.45,kayısıda_şarka_virüsü_meyve_230,clear,
demo_150,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şarka_virüsü_meyve_230\Şarka Virüsü 52.JPG,docs/demo_assets/m2_full_image_set/images/demo_150_apricot_fruit.jpg,1e22fcd65601e38d35bfa368f35313208229daa2ebe751970b039ee3c4aa179b,296,500,64.65,kayısıda_şarka_virüsü_meyve_230,difficult,
demo_151,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0253.jpg,docs/demo_assets/m2_full_image_set/images/demo_151_apricot_fruit.jpg,8b2370038ce7e097f32268c426f99b5f3d0d27f496d71775fe4e35320ad60329,2419,1814,57.77,kayısıda_şeftali_karalekesi_meyve_232,difficult,
demo_152,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0024.jpg,docs/demo_assets/m2_full_image_set/images/demo_152_apricot_fruit.jpg,b1aa68b4e5376968aa1f341bb9b215bf7d25da49cca6405c5d516bb81c47fb23,1536,1536,54.43,kayısıda_şeftali_karalekesi_meyve_232,borderline,
demo_153,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0076.jpg,docs/demo_assets/m2_full_image_set/images/demo_153_apricot_fruit.jpg,248c5d270d419d9f4ec9e385e1aab24af298e16a1afd8455ca9e4ddb89027708,2000,1500,54.67,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_154,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0004.jpg,docs/demo_assets/m2_full_image_set/images/demo_154_apricot_fruit.jpg,afc2a121f385dd00c54ec58bc2ec569b0c0167caf81439cd4367ccb507a4320b,2048,1360,50.76,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_155,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0012.jpg,docs/demo_assets/m2_full_image_set/images/demo_155_apricot_fruit.jpg,5a9d97da69bb9f7e16fa6bbbc4cd3d73e2eb2ba2313b541e1aba709ffe99f068,2048,1360,60.71,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_156,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\VENTCA_17303.jpg,docs/demo_assets/m2_full_image_set/images/demo_156_apricot_fruit.jpg,987941a716659bf4f3814f225d5e508697c6f5f29214bbb767c9923a5d38f7c6,1024,1380,51.44,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_157,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0123.jpg,docs/demo_assets/m2_full_image_set/images/demo_157_apricot_fruit.jpg,447bdd8632511f9f723affeb38c18027e92c2d9af65e2b5e3d6ed74b97068391,760,1024,49.19,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_158,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 101.JPG,docs/demo_assets/m2_full_image_set/images/demo_158_apricot_fruit.jpg,8036c36a5f775781f598c5c4669993ebefe75cb63a814cb29ca7a743706e1b9b,862,655,65.28,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_159,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 192.JPG,docs/demo_assets/m2_full_image_set/images/demo_159_apricot_fruit.jpg,a3b86759561c58c621f4aad5635076ec19d571aa2bcd1a8ebd6f8c239bb95fc9,845,653,47.11,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_160,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 89.JPG,docs/demo_assets/m2_full_image_set/images/demo_160_apricot_fruit.jpg,ed1993ca67a19cae45e14e6b375cfa22748f825afe5edeff1c54650f1443fed5,883,652,29.91,kayısıda_şeftali_karalekesi_meyve_232,difficult,
demo_161,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 82.JPG,docs/demo_assets/m2_full_image_set/images/demo_161_apricot_fruit.jpg,2f71eb2326b78be752632ad088aa82a66feb5fcc17abf97da749526697f69f15,832,740,60.23,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,difficult,
demo_162,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 71.JPG,docs/demo_assets/m2_full_image_set/images/demo_162_apricot_fruit.jpg,271a4f800a980d43b06c10274c924d250cc12cb56780f9c2adb4243357eb3ba2,1061,689,41.60,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,borderline,
demo_163,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 60.JPG,docs/demo_assets/m2_full_image_set/images/demo_163_apricot_fruit.jpg,4d682da253135b35df53edfeabcfe1cbabf3860b3286775ef59e41a31c08b145,542,642,60.95,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_164,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 58.JPG,docs/demo_assets/m2_full_image_set/images/demo_164_apricot_fruit.jpg,f1a60e0717889b9bf2063cf3e3ba96407ffa525e1f5c4c41eec13da0b25fb37c,760,529,56.65,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_165,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 63.JPG,docs/demo_assets/m2_full_image_set/images/demo_165_apricot_fruit.jpg,5e70f20d73ca89fdd8218056cd4f1d1eb4997efed5e2159f5283912c6fc3fedb,880,514,44.32,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_166,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 36.JPG,docs/demo_assets/m2_full_image_set/images/demo_166_apricot_fruit.jpg,2dab6a495fe89d88e1231ea43a66e3dca4be48f67b47c5ba7e4650eaf51bb943,851,473,47.04,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_167,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 50.JPG,docs/demo_assets/m2_full_image_set/images/demo_167_apricot_fruit.jpg,06a731a0822eff473316b1ee2685cf5fea01e412d71913713e481bd3e04d0f67,614,446,46.89,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_168,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 66.JPG,docs/demo_assets/m2_full_image_set/images/demo_168_apricot_fruit.jpg,5dafa0490bcfffc267d447aed09c48827ba70883f5b55e75016a69e16723d412,597,439,77.01,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_169,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 28.JPG,docs/demo_assets/m2_full_image_set/images/demo_169_apricot_fruit.jpg,ea8e3db52cfa07498af8002e8c7ac2cbfd5e4142c585cb682e1db4b07265dab0,604,431,48.05,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_170,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 41.JPG,docs/demo_assets/m2_full_image_set/images/demo_170_apricot_fruit.jpg,76df12fc5f9b1fa67786214856b4ee76e1c4ea1f74267a73ed017c2dd54cc614,395,529,50.38,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,difficult,
demo_171,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0000.jpg,docs/demo_assets/m2_full_image_set/images/demo_171_apricot_fruit.jpg,b75a6a65f3c9e68ab14bd84dfe9090e7a45d799f48a7e02d8074499147212845,1530,1476,62.51,kayısıda_şeftali_karalekesi_meyve_232,difficult,
demo_172,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısı_sağlıklı_meyve_800\Kaysı Sağlıklı 56.JPG,docs/demo_assets/m2_full_image_set/images/demo_172_apricot_fruit.jpg,4ca49d64f160a9b6470be5d7c7bbd07834a1fc2d9626d90c6444f7d1dffbbd77,891,733,46.06,kayısı_sağlıklı_meyve_800,borderline,
demo_173,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 78.JPG,docs/demo_assets/m2_full_image_set/images/demo_173_apricot_fruit.jpg,04c211d97c5e614c3147f7dc5a8f20f804a0f1db71101378f92e1c132da89dd3,939,724,42.54,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_174,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0051.jpg,docs/demo_assets/m2_full_image_set/images/demo_174_apricot_fruit.jpg,7dd35f31711173d7451b35be4400df3726833a597d52c9c95d4f2076dd19cbbd,686,1024,60.75,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_175,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0013.jpg,docs/demo_assets/m2_full_image_set/images/demo_175_apricot_fruit.jpg,4db46fb69f18bb3836b8eb7237c0144f161eee8a502c9ed9ed562a13eaee8746,1000,667,49.48,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_176,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0006.jpg,docs/demo_assets/m2_full_image_set/images/demo_176_apricot_fruit.jpg,eabd939b244d10efcb12d62a94ba47e629360a17dbc2a0e56e8222284c44eb82,860,645,55.00,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_177,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 37.JPG,docs/demo_assets/m2_full_image_set/images/demo_177_apricot_fruit.jpg,d855471803faeda970cc5573e6e2aa2d0985a51d841edb7456bf7a5cafa35a91,644,813,36.03,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_178,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 91.JPG,docs/demo_assets/m2_full_image_set/images/demo_178_apricot_fruit.jpg,7193bda6630d790f635e7cb3f03be2f9541cd348b7234aa42dc3b0f2a0a7b49b,808,618,43.83,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_179,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 94.JPG,docs/demo_assets/m2_full_image_set/images/demo_179_apricot_fruit.jpg,c7dcfa6a73ef928c2b6cca9ae76327f158a6836466866e5d978d5ebd8b4c90a4,617,680,44.09,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_180,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısı_sağlıklı_meyve_800\Kaysı Sağlıklı 53.JPG,docs/demo_assets/m2_full_image_set/images/demo_180_apricot_fruit.jpg,421ef608c27e8112f63a5d5a3c2c3ecd4d2d9c776018f8d7c66034c55c04d81c,600,598,50.78,kayısı_sağlıklı_meyve_800,difficult,
demo_181,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\Şeftali Karalekesi 97.JPG,docs/demo_assets/m2_full_image_set/images/demo_181_apricot_fruit.jpg,49f620c320b0b99401e919e0d65e8d215738d7546e3fe4d6faa84731cc110bce,595,661,46.58,kayısıda_şeftali_karalekesi_meyve_232,difficult,
demo_182,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 56.JPG,docs/demo_assets/m2_full_image_set/images/demo_182_apricot_fruit.jpg,cb37fe0c58e0d30753acdaa46706d15d5797cbc481851fbfde015427b1a50496,831,595,50.12,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,borderline,
demo_183,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\val\kayısıda_yaprak_delen_çil_hastalığı_meyve_128\Kayısıda yaprak delen çil 59.JPG,docs/demo_assets/m2_full_image_set/images/demo_183_apricot_fruit.jpg,a36c04da5771436a1fe1687f238b90175cb5478ec6f1988668af15200633084b,745,583,53.98,kayısıda_yaprak_delen_çil_hastalığı_meyve_128,clear,
demo_184,apricot__fruit,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__fruit\test\kayısıda_şeftali_karalekesi_meyve_232\peach_scab_Bing_0071.jpg,docs/demo_assets/m2_full_image_set/images/demo_184_apricot_fruit.jpg,aa8f03e42aa3c5f32c9dae70d1e13006dd9b37da3f5fd3fbaba42b061615649c,768,576,76.95,kayısıda_şeftali_karalekesi_meyve_232,clear,
demo_185,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_yaprak_delen_çil_hastalığı_yaprak_300\582.jpg,docs/demo_assets/m2_full_image_set/images/demo_185_apricot_leaf.jpg,547d0fbc44f5631b909af9c677cef31f8cfbaa8522c0c9a9a542203f69ebad94,800,1000,37.56,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,clear,
demo_186,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_yaprak_delen_çil_hastalığı_yaprak_300\59.jpg,docs/demo_assets/m2_full_image_set/images/demo_186_apricot_leaf.jpg,87d989c098708b1861a1af452a5aeaee29c50b0bf8c2c19fedece3ff8544de42,800,1000,52.24,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,clear,
demo_187,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_yaprak_delen_çil_hastalığı_yaprak_300\6.jpg,docs/demo_assets/m2_full_image_set/images/demo_187_apricot_leaf.jpg,60d0e273163c725736b21ed7937d929e5302c8ddb0e80612fd7e104cda08e168,800,1000,51.45,kayısı_yaprak_delen_çil_hastalığı_yaprak_300,clear,
demo_188,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\105.jpg,docs/demo_assets/m2_full_image_set/images/demo_188_apricot_leaf.jpg,482e9343c974cbc0ec762e87b1beb383b3af50f8074370358f715b2c1aba317a,1000,800,34.33,kayısı_sağlıklı_yaprak_302,clear,
demo_189,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\366.jpg,docs/demo_assets/m2_full_image_set/images/demo_189_apricot_leaf.jpg,fb1f57b8e770bd7b0f57720198364eaa6de63141386f3ee8491aa7040a25a9cc,1000,800,52.26,kayısı_sağlıklı_yaprak_302,clear,
demo_190,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\371.jpg,docs/demo_assets/m2_full_image_set/images/demo_190_apricot_leaf.jpg,f77a9696fe638e019f5c2012351d81a996c9839b29466c9e14a89b1645300f93,1000,800,55.29,kayısı_sağlıklı_yaprak_302,difficult,
demo_191,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\381.jpg,docs/demo_assets/m2_full_image_set/images/demo_191_apricot_leaf.jpg,31ddc12d1e4cc990da7139b2b59608accedb03d1e658d4c0a64d878f7a62ac9d,1000,800,49.96,kayısı_sağlıklı_yaprak_302,difficult,
demo_192,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\387.jpg,docs/demo_assets/m2_full_image_set/images/demo_192_apricot_leaf.jpg,aa3a120a615a66a08ad60206c8da59c1e4a155e6df27a0287a372c94af37e436,1000,800,44.61,kayısı_sağlıklı_yaprak_302,borderline,
demo_193,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\397.jpg,docs/demo_assets/m2_full_image_set/images/demo_193_apricot_leaf.jpg,13a32ada7bbd951e6c5edfedec7e46eccf19a868a082c8d7cb2fdc414f3df61e,1000,800,34.10,kayısı_sağlıklı_yaprak_302,clear,
demo_194,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\403.jpg,docs/demo_assets/m2_full_image_set/images/demo_194_apricot_leaf.jpg,132766e25a4747fffbd3be0d594fff52043047f9bc4ba662256a8ffe40a72070,1000,800,36.20,kayısı_sağlıklı_yaprak_302,clear,
demo_195,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\41.jpg,docs/demo_assets/m2_full_image_set/images/demo_195_apricot_leaf.jpg,86302dfcca5cfe58c60815ff32bc3dc195768c4952acf8e161de5cf08b3c86cb,1000,800,43.50,kayısı_sağlıklı_yaprak_302,clear,
demo_196,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\417.jpg,docs/demo_assets/m2_full_image_set/images/demo_196_apricot_leaf.jpg,63898cf2ec96c2b03a01f340a8c1b90ab3499dea7cfd4a4c3bc1d8e2b7b2e987,1000,800,38.91,kayısı_sağlıklı_yaprak_302,clear,
demo_197,apricot__leaf,keep,,rebuilt_from_clean_pool,data\prepared_runtime_datasets\apricot__leaf\test\kayısı_sağlıklı_yaprak_302\425.jpg,docs/demo_assets/m2_full_image_set/images/demo_197_apricot_leaf.jpg,a9199a25344e671890bbe7bd8f854569ec0c8669e49989e8b6564d12e58e2b0d,1000,800,39.32,kayısı_sağlıklı_yaprak_302,clear,
